School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Oak Park,32.75,20.84,53.59,1,6,1
Chaminade College Prep,28.76,19.14,47.9,3,9,2
De Smet Jesuit,26.29,20.54,46.83,5,7,3
Staley,20.82,23.36,44.18,8,3,4
Kickapoo,16.83,27.05,43.87,21,1,5
Rockhurst,19.97,23.75,43.72,13,2,6
North Kansas City,25.8,16.89,42.68,6,12,7
Blue Springs South,20.8,21.02,41.82,9,5,8
Nixa,20.57,19.18,39.74,11,8,9
Park Hill,22.66,15.75,38.41,7,15,10
Timberland,27.86,9.07,36.94,4,41,11
Lee's Summit North,20.74,14.55,35.29,10,22,12
Battle,30.5,4.68,35.18,2,47,13
Rock Bridge,19.12,14.9,34.02,16,19,14
Lee's Summit West,12.54,21.25,33.8,31,4,15
Lee's Summit,15.98,17.4,33.38,24,11,16
Liberty North,19.16,13.29,32.45,15,26,17
Republic,15.1,15.8,30.9,26,14,18
Grain Valley,16.1,14.68,30.78,23,20,19
Cardinal Ritter,12.08,16.44,28.52,33,13,20
Blue Springs,15.22,12.97,28.19,25,28,21
Marquette,18.5,9.05,27.56,18,42,22
Raymore-Peculiar,12.74,14.62,27.36,28,21,23
Eureka,8.15,18.63,26.77,49,10,24
Park Hill South,15.08,11.6,26.68,27,31,25
Liberty,17.45,9.22,26.67,19,40,26
Hickman,16.88,9.61,26.49,20,37,27
SLUH,12.55,13.36,25.92,30,24,28
Liberty (Wentzville),10.41,14.94,25.34,37,18,29
Christian Brothers College,20.56,4.24,24.8,12,48,30
Hazelwood Central,9.62,15.15,24.76,41,17,31
Waynesville,8.98,15.58,24.57,46,16,32
Ozark,12.57,11.49,24.07,29,33,33
Lindbergh,11.57,12.06,23.63,35,30,34
Parkway South,9.78,13.15,22.93,40,27,35
Lafayette (Wildwood),11.46,11.46,22.92,36,34,36
Ft. Zumwalt North,9.31,13.34,22.64,43,25,37
St. Dominic,9.09,12.96,22.05,44,29,38
Kirkwood,12.09,9.57,21.65,32,38,39
Glendale,19.92,1.69,21.61,14,54,40
Central (St. Joseph),6.41,14.54,20.95,53,23,41
Branson,19.06,1.49,20.56,17,55,42
Jackson,9.86,10.27,20.13,39,35,43
Seckman,7.61,11.59,19.19,51,32,44
Carthage,9.31,9.87,19.18,42,36,45
Fort Osage,16.77,1.74,18.52,22,53,46
Francis Howell,10.08,7.3,17.37,38,44,47
Pattonville,7.82,9.47,17.29,50,39,48
Francis Howell Central,11.84,3.38,15.22,34,49,49
Oakville,9.07,5.21,14.28,45,45,50
Ritenour,5.33,8.55,13.88,55,43,51
Ft. Zumwalt West,8.6,4.68,13.28,47,46,52
Neosho,8.5,2.08,10.57,48,52,53
Mehlville,5.51,2.95,8.46,54,50,54
Joplin,5.11,2.94,8.06,56,51,55
Francis Howell North,2.42,1.17,3.59,57,56,56
Hazelwood West,1.38,-1.44,-0.06,58,59,57
Lebanon,7.41,-7.65,-0.24,52,61,58
William Chrisman,-4.23,-0.45,-4.68,60,58,59
Troy Buchanan,-0.93,-4.2,-5.12,59,60,60
Northwest (Cedar Hill),-8.61,0.59,-8.02,61,57,61
Fox,-10.79,-8.18,-18.96,62,62,62
