School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Logan-Rogersville,16.12,23.48,39.6,7,1,1
Benton,18.17,19.94,38.11,3,2,2
Father Tolton,21.07,10.74,31.82,1,12,3
Mexico,17.81,12.43,30.24,4,8,4
University City,12.58,13.39,25.97,16,6,5
Blair Oaks,11.08,14.67,25.76,22,4,6
MICDS,13.82,11.76,25.58,12,10,7
St. Pius X (Kansas City),12.57,12.38,24.95,17,9,8
Hallsville,16.71,7.36,24.08,6,26,9
Lafayette (St. Joseph),12.12,9.85,21.97,18,14,10
Orchard Farm,9.18,12.74,21.92,26,7,11
Osage,14.07,6.58,20.64,11,27,12
Forsyth,15.58,4.68,20.25,9,33,13
St. Charles,11.27,8.37,19.64,21,19,14
Bolivar,11.43,7.89,19.31,20,21,15
Clayton,15.64,3.51,19.15,8,39,16
Miller Career Academy,16.9,2.12,19.03,5,49,17
Center,2.16,16.07,18.23,48,3,18
Southern Boone,13.22,4.45,17.67,14,34,19
Richmond,12.9,4.43,17.32,15,35,20
Aurora,19.28,-2.56,16.71,2,64,21
Chillicothe,1.25,14.07,15.33,51,5,22
Potosi,10.83,3.13,13.95,24,41,23
Lift for Life Academy Charter,11.65,1.89,13.54,19,51,24
Confluence Prep Academy Charter,15.17,-1.72,13.45,10,61,25
Notre Dame (Cape Girardeau),3.94,9.43,13.37,43,17,26
Nevada,1.82,11.55,13.37,49,11,27
Maryville,4.76,8.5,13.27,38,18,28
Lutheran North,2.8,10.28,13.09,47,13,29
Kirksville,4.15,8.28,12.43,42,20,30
Central (Kansas City),10.89,1.51,12.4,23,52,31
Savannah,7.21,4.91,12.12,27,32,32
Boonville,4.88,6.57,11.45,37,28,33
St. Charles West,0.7,9.63,10.33,55,16,34
Harrisonville,4.27,5.15,9.43,41,31,35
Centralia,5.58,3.69,9.27,33,37,36
Seneca,5.78,3.23,9.01,32,40,37
California,-0.99,9.72,8.74,62,15,38
Springfield Catholic,5.93,2.81,8.74,31,43,39
Moberly,4.95,3.68,8.63,36,38,40
Normandy Collaborative,6.43,0.83,7.25,30,54,41
Jennings,13.3,-6.25,7.05,13,75,42
Barstow,-0.72,7.65,6.93,60,23,43
Mt. Vernon,0.5,5.94,6.43,56,29,44
Cuba,-1.59,7.68,6.08,64,22,45
Dexter,0.82,5.15,5.97,53,30,46
Lutheran St. Charles,9.26,-3.41,5.86,25,66,47
Versailles,4.61,0.83,5.43,40,53,48
Clinton,2.89,2.21,5.1,46,47,49
East Newton,-3.61,7.4,3.79,69,24,50
Owensville,-3.84,7.39,3.56,71,25,51
Fulton,1.17,2.2,3.37,52,48,52
St. James,0.81,2.09,2.89,54,50,53
Salem,3.68,-1.1,2.58,44,59,54
Maplewood-Richmond Hts.,6.51,-4.5,2.01,29,70,55
Mountain Grove,3.07,-1.63,1.45,45,60,56
Oak Grove,-2.74,3.03,0.29,66,42,57
Marshall,1.69,-2.36,-0.68,50,62,58
Monett,-1.19,0.32,-0.87,63,55,59
Gateway,6.54,-7.96,-1.43,28,82,60
Pleasant Hill,4.69,-6.7,-2.01,39,78,61
Ste. Genevieve,5.22,-7.25,-2.03,34,79,62
Ava,-6.01,3.92,-2.09,78,36,63
Cameron,-4.86,2.6,-2.26,75,44,64
Fredericktown,-0.68,-3.55,-4.23,58,67,65
Reeds Spring,-3.76,-1.1,-4.86,70,58,66
Kennett,-0.3,-4.69,-4.99,57,72,67
Eldon,-5.47,-0.26,-5.73,77,57,68
Odessa,-0.69,-5.53,-6.22,59,74,69
Winfield,-9.17,2.51,-6.66,81,45,70
St. Clair,-6.55,-0.15,-6.7,79,56,71
Southeast,-9.43,2.5,-6.93,82,46,72
Buffalo,-3.92,-3.82,-7.73,72,68,73
Central (Park Hills),-3.32,-4.53,-7.85,68,71,74
Paseo Academy,-5.33,-3.36,-8.69,76,65,75
Cassville,-1.7,-7.79,-9.49,65,81,76
Bayless,-3.17,-6.41,-9.58,67,76,77
Doniphan,-0.92,-8.79,-9.7,61,85,78
Knob Noster,-7.61,-2.37,-9.98,80,63,79
KIPP St. Louis Sr.,-4.05,-6.45,-10.5,73,77,80
Hollister,-4.63,-9.74,-14.37,74,86,81
Perryville,5.05,-19.98,-14.93,35,90,82
Affton,-9.93,-5.07,-15.0,83,73,83
Wright City,-12.82,-4.27,-17.09,86,69,84
Excelsior Springs,-11.0,-8.5,-19.5,84,84,85
Herculaneum,-15.97,-10.54,-26.51,88,87,86
STEAM Academy,-21.67,-8.17,-29.84,89,83,87
Roosevelt,-12.35,-17.52,-29.87,85,89,88
Northeast (Kansas City),-26.81,-7.35,-34.17,90,80,89
Gateway Science Charter,-15.61,-22.22,-37.83,87,91,90
Kairos Charter,-36.96,-15.89,-52.85,91,88,91
Guadalupe Centers Charter,-38.7,-30.23,-68.93,92,92,92
