School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Green City,17.33,7.27,24.6,1,4,1
Chadwick,7.26,11.4,18.66,7,1,2
Brunswick,7.71,9.65,17.37,6,2,3
Rock Port,8.59,2.79,11.39,5,10,4
Atlanta,6.71,4.21,10.92,8,7,5
Bunker,2.52,6.13,8.65,15,6,6
Risco,12.74,-4.87,7.87,2,41,7
Wheatland,-0.37,7.35,6.98,22,3,8
Halfway,3.66,2.05,5.71,13,14,9
Faith Christian Academy,8.86,-3.39,5.47,4,35,10
Braymer,6.7,-1.93,4.77,9,27,11
Jefferson (Conception) with South Nodaway,2.52,1.36,3.88,14,17,12
Stanberry,0.7,3.02,3.72,19,9,13
Prairie Home,11.11,-8.36,2.76,3,53,14
North Shelby,6.21,-3.61,2.6,10,37,15
Eminence,-0.66,3.23,2.57,23,8,16
North Andrew,1.79,0.5,2.29,17,20,17
Richland (Essex),0.06,0.52,0.58,21,19,18
Marion County,0.22,0.05,0.27,20,21,19
King City,-1.98,2.2,0.22,24,12,20
Northeast (Cairo),1.92,-2.05,-0.13,16,28,21
Sacred Heart,-2.47,2.05,-0.42,25,13,22
Meadville,1.36,-3.07,-1.71,18,31,23
Kingsville,-2.74,0.89,-1.85,27,18,24
Pilot Grove,4.99,-8.8,-3.81,12,57,25
Hermitage,-2.91,-3.12,-6.03,28,32,26
Higbee,-5.4,-1.2,-6.61,34,24,27
Billings,-5.59,-1.26,-6.85,35,25,28
McAuley Catholic,-14.57,7.05,-7.52,66,5,29
Climax Springs,-5.09,-2.96,-8.05,32,30,30
Worth County,-11.68,2.69,-9.0,56,11,31
Lockwood,-6.33,-3.16,-9.48,40,33,32
Lesterville,-5.03,-5.77,-10.8,31,43,33
Grundy County with Newtown-Harris,-11.0,-0.02,-11.02,52,22,34
Bell City,-6.89,-4.39,-11.27,42,40,35
Delta,5.12,-17.19,-12.06,11,83,36
St. Elizabeth,-2.72,-9.65,-12.37,26,58,37
Mound City,-6.23,-6.56,-12.8,39,48,38
Leeton,-6.55,-6.46,-13.02,41,47,39
North Harrison,-5.31,-8.3,-13.61,33,51,40
Wellsville-Middletown,-10.17,-3.54,-13.71,50,36,41
Leopold,-12.94,-1.47,-14.41,59,26,42
Dadeville,-6.04,-8.56,-14.59,37,54,43
Chamois,-16.54,1.82,-14.72,72,15,44
Couch,-4.33,-10.78,-15.11,29,63,45
Lutheran (Kansas City),-9.74,-6.19,-15.94,49,46,46
Walnut Grove,-7.31,-8.78,-16.08,43,56,47
Drexel,-13.21,-3.18,-16.39,61,34,48
Green Ridge,-15.65,-0.88,-16.54,69,23,49
Otterville,-10.85,-6.0,-16.85,51,45,50
Calvary Lutheran,-13.41,-4.31,-17.72,62,38,51
North Nodaway,-19.65,1.37,-18.28,83,16,52
Tri-County,-7.89,-10.81,-18.7,44,64,53
Jamestown,-8.25,-10.71,-18.97,45,61,54
Tuscumbia,-5.84,-13.85,-19.68,36,76,55
Orrick,-14.26,-5.51,-19.77,63,42,56
Gideon,-6.06,-13.74,-19.79,38,75,57
Humansville,-17.44,-2.74,-20.18,75,29,58
Brashear,-8.73,-12.77,-21.49,46,70,59
