School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Principia,30.07,21.13,51.2,1,1,1
Montgomery County,19.95,18.2,38.15,3,3,2
Scott City,14.63,14.07,28.7,7,6,3
KIPP KC Legacy,12.28,15.58,27.87,10,4,4
Fair Grove,17.34,9.54,26.88,5,8,5
Thayer,10.71,15.16,25.87,13,5,6
East Buchanan,13.73,9.09,22.83,9,9,7
Woodland,21.19,0.81,22.0,2,37,8
Hermann,2.27,18.97,21.24,34,2,9
Greenwood,12.11,8.88,20.99,11,10,10
East Prairie,18.28,1.68,19.95,4,35,11
Whitfield,9.71,5.76,15.47,14,18,12
Mid-Buchanan,15.01,0.03,15.04,6,43,13
Fatima,2.17,12.24,14.41,37,7,14
Dixon,8.85,5.44,14.29,15,21,15
Ewing Marion Kauffman,8.36,5.89,14.25,18,17,16
Bishop LeBlond,5.51,8.49,14.0,26,12,17
Caruthersville,14.5,-1.79,12.71,8,55,18
Monroe City,3.83,8.76,12.59,29,11,19
Seymour,5.98,6.23,12.21,24,15,20
North Platte,7.61,3.83,11.44,20,24,21
Liberty (Mountain View),5.65,5.71,11.37,25,19,22
Willow Springs,7.85,2.58,10.42,19,29,23
Palmyra,4.9,4.98,9.88,28,22,24
Lafayette County,6.84,2.14,8.98,23,33,25
Licking,10.86,-2.75,8.1,12,59,26
Lexington,7.17,0.75,7.92,22,39,27
Steelville,4.98,2.58,7.57,27,28,28
Miller,2.37,4.55,6.92,33,23,29
Bowling Green,2.72,3.11,5.83,32,26,30
Clever,-3.43,8.26,4.84,54,13,31
Priory,-2.02,6.22,4.2,48,16,32
Lamar,8.66,-4.61,4.05,16,64,33
Valley Park,3.55,0.32,3.87,30,41,34
New Heights Christian,2.84,0.04,2.88,31,42,35
Stockton,-2.91,5.68,2.78,52,20,36
South Shelby,0.02,2.4,2.42,44,31,37
Skyline,1.29,0.79,2.09,40,38,38
Sparta,-6.0,7.58,1.58,64,14,39
Twin Rivers,1.52,-0.32,1.2,39,44,40
Adrian,1.7,-2.44,-0.74,38,58,41
West Platte,-1.54,0.67,-0.87,47,40,42
West County,0.45,-2.28,-1.82,41,57,43
South Callaway,2.26,-5.03,-2.78,35,68,44
Central (New Madrid County),-2.02,-0.91,-2.93,49,50,45
Valle Catholic,-1.5,-1.97,-3.48,46,56,46
Diamond,-3.15,-0.63,-3.78,53,48,47
Jefferson (Festus),0.32,-4.78,-4.46,43,65,48
Iberia,7.23,-12.29,-5.05,21,93,49
Clark County,-7.89,2.44,-5.45,70,30,50
Belle,-7.45,1.91,-5.54,68,34,51
Lawson,-8.62,2.81,-5.81,74,27,52
Kingston,-5.37,-1.4,-6.77,59,52,53
Pierce City,-10.32,3.27,-7.05,80,25,54
Sumner,-6.35,-1.16,-7.5,66,51,55
Elsberry,0.36,-8.08,-7.72,42,78,56
Soldan International Studies,-7.42,-0.34,-7.75,67,45,57
Greenville,-2.03,-6.29,-8.32,50,72,58
Warsaw,-7.89,-0.68,-8.57,69,49,59
El Dorado Springs,-5.65,-3.37,-9.02,62,62,60
North Callaway,-4.27,-4.92,-9.18,56,67,61
Duchesne,-11.7,2.28,-9.42,83,32,62
University Academy Charter,-8.02,-1.46,-9.49,71,53,63
Kelly,8.47,-18.09,-9.61,17,100,64
Ash Grove,-4.52,-5.86,-10.38,57,70,65
Portageville,-10.29,-0.59,-10.89,79,46,66
Trenton,-5.61,-5.57,-11.18,61,69,67
Southwest (Washburn),-1.29,-10.88,-12.17,45,87,68
Arcadia Valley,-9.51,-2.89,-12.39,78,60,69
Macon,-11.49,-1.47,-12.96,82,54,70
Lathrop,-9.14,-3.99,-13.12,76,63,71
Saxony Lutheran,-14.51,1.38,-13.13,91,36,72
Brookfield,-8.22,-6.36,-14.58,72,73,73
New Bloomfield,-5.57,-9.2,-14.77,60,83,74
Laquey,-4.68,-11.64,-16.32,58,91,75
Hogan Prep Academy Charter,-10.35,-6.19,-16.54,81,71,76
Marionville,-9.12,-7.47,-16.59,75,77,77
Sherwood,-13.56,-3.26,-16.81,88,61,78
Butler,-16.36,-0.6,-16.96,95,47,79
Carrollton,-12.73,-4.84,-17.58,85,66,80
Conway,-2.57,-15.61,-18.18,51,97,81
Windsor,-8.48,-10.43,-18.91,73,86,82
Lone Jack,-12.2,-6.8,-19.0,84,74,83
South Harrison,-6.06,-13.25,-19.31,65,94,84
Houston,-3.79,-15.57,-19.36,55,96,85
McKinley Classical Leadership,2.19,-23.25,-21.06,36,103,86
St. Pius X (Festus),-9.26,-12.2,-21.46,77,92,87
Stover,-13.98,-8.68,-22.66,90,81,88
Holden,-13.79,-8.92,-22.7,89,82,89
Sarcoxie,-15.54,-7.21,-22.75,92,76,90
Bishop DuBourg,-16.54,-7.16,-23.69,96,75,91
Missouri Military Academy,-5.87,-17.93,-23.8,63,99,92
Linn,-15.76,-8.3,-24.07,93,79,93
Spokane,-12.93,-11.19,-24.12,86,89,94
Highland,-15.77,-9.34,-25.11,94,84,95
Cole Camp,-19.58,-8.35,-27.93,98,80,96
Grandview (Hillsboro),-16.91,-11.27,-28.18,97,90,97
Clearwater,-13.2,-18.74,-31.94,87,101,98
Crossroads Prep Charter,-21.96,-10.26,-32.22,101,85,99
Cabool,-23.37,-11.16,-34.53,102,88,100
Hancock,-24.49,-14.87,-39.35,104,95,101
Mark Twain,-20.21,-19.34,-39.55,100,102,102
Metro,-23.58,-16.6,-40.18,103,98,103
Bourbon,-19.69,-23.55,-43.24,99,104,104
